,image,label
392,./downloads\1oak\105.native_foods_nursery_california_black_oak_leaf_bark__68050.1610650794.jpg,1
393,./downloads\1oak\106.bur-oak-acorns-istock-139689792.jpg,1
394,./downloads\1oak\107.istock-511737798-660x438.jpg,1
395,./downloads\1oak\108.oak-tree-2.jpg,1
396,./downloads\1oak\109.yvxykpfzsubjzrcieecy43nseu.jpg,1
397,./downloads\1oak\11.oaktree.jpg,1
398,./downloads\1oak\110.fall-white-oak-sharon-plummer-400px.jpg,1
399,./downloads\1oak\111.441_2-500x375.jpg,1
400,./downloads\1oak\112.nuttall-oak.jpg,1
401,./downloads\1oak\113.image.jpg,1
402,./downloads\1oak\114.bushes-hd7102-64_1000.jpg,1
403,./downloads\1oak\115.dsc03608.jpg,1
404,./downloads\1oak\116.blog_6-640w.jpg,1
405,./downloads\1oak\117.tree-seedlings-pin-oak-seedlings-pin-oak-seedlings__32175.1600795453.jpg,1
406,./downloads\1oak\118.oak-history.jpg,1
407,./downloads\1oak\119.oak-tree-oslund-eagle-creek-may-2017-1.jpg,1
408,./downloads\1oak\12.west_coast_live_oak_1_1024x1024.jpg,1
409,./downloads\1oak\120.shumard_oak_cspec_edited_2019_edited_2019_571x571.jpg,1
410,./downloads\1oak\121.557b7d121b14e.image.jpg,1
411,./downloads\1oak\122.52e4d5404f53b114a6d9847cc52a337b1222dfe05a50714873287dd7.jpg,1
412,./downloads\1oak\123.trees-liveoak-15g.png.jpg,1
413,./downloads\1oak\124.live-oak.jpg,1
414,./downloads\1oak\125.hgupfdjrjjhuln3h74qsvtrgcu.jpg,1
415,./downloads\1oak\126.1452648086858.jpeg,1
416,./downloads\1oak\127.109525-849x565-oak-tree.jpg,1
417,./downloads\1oak\128.i3yfcurpm5eordul6oztteec2q.jpg,1
418,./downloads\1oak\129.silver-leaf-oak-tree.jpg,1
419,./downloads\1oak\13.239302-2016x1344-mighty-oak.jpg,1
420,./downloads\1oak\130.mr-tree-5-white-oak-tree-facts-that-might-surprise-you.jpg,1
421,./downloads\1oak\131.majestic-oak-tree-1.jpg,1
422,./downloads\1oak\132.whiteoaktreelimbs.jpg,1
423,./downloads\1oak\133.tall-tree-800-1170x780.jpg,1
424,./downloads\1oak\134.81m2sxj0yal._sl1200_.jpg,1
425,./downloads\1oak\135.mm_1015_oaks_cover-770x1155.jpg,1
426,./downloads\1oak\136.charleston-angel-oak-tree-live-oak-johns-island-lowcountry.jpg,1
427,./downloads\1oak\137.valleyoaktree_hero-e1593791446958.jpg,1
428,./downloads\1oak\138.5f7783bb2f7e8d381cbef7b7_quercus%20macrocarpa-bur%20oak-2.jpg,1
429,./downloads\1oak\139.the-birnam-oak.jpg,1
430,./downloads\1oak\14.sacred_oak%2c_oley_township%2c_pennsylvania_%28may_2014%29.jpg,1
431,./downloads\1oak\140.79161ed9a30f85aaa9d85f5c14da3f93_1_600x.jpg,1
432,./downloads\1oak\141.oak+tree.jpg,1
433,./downloads\1oak\142.1424182.jpg,1
434,./downloads\1oak\143.bebb-oak.jpg,1
435,./downloads\1oak\144.cartoon-oak-tree-vector-clip-260nw-122767975.jpg,1
436,./downloads\1oak\145.huge-live-oak-trees_1200x.jpg,1
437,./downloads\1oak\146.northern%20red%20oak%20tree%20pic1_1500x1500.jpg,1
438,./downloads\1oak\147.oak-tree-time-lapse-woodland-trust-uk.jpg,1
439,./downloads\1oak\148.0000616_white-oak.jpg,1
440,./downloads\1oak\149.oak-tree-1.jpg,1
441,./downloads\1oak\15.red-oak-leaves.jpg,1
442,./downloads\1oak\150.b267e921bb954909a14259a78e5f3fee.jpg,1
443,./downloads\1oak\151.trimming-a-large-oak-tree.jpg,1
444,./downloads\1oak\152.pin_oak_fgt_600x600_c4defe34-4bd0-4d62-8fe8-b2d365e03b60_grande.jpg,1
445,./downloads\1oak\153.oak-tree-2018-1.jpg,1
446,./downloads\1oak\154.988671678.jpg,1
447,./downloads\1oak\155.acorn-bonus-qdma-white-oak-lead.jpg,1
448,./downloads\1oak\156.oak-tree-1.jpg,1
449,./downloads\1oak\157.greatoaksearch91-940x940.jpg,1
450,./downloads\1oak\158.white-oak-seedlings__75645.1601583893.jpg,1
451,./downloads\1oak\159.live-oak-trees-magda-bognar.jpg,1
452,./downloads\1oak\16.1296920.jpg,1
453,./downloads\1oak\160.english-oak-growing-profile-3269330-01-cdcf0ed21da846039acfae564afecd18.jpg,1
454,./downloads\1oak\161.white-oak-tree-2-678x381.jpg,1
455,./downloads\1oak\162.oak_live150.jpg,1
456,./downloads\1oak\163.oak-tree-500.jpg,1
457,./downloads\1oak\164.white%20oak%20tree.jpg,1
458,./downloads\1oak\165.ed311ea5-15c9-4c6a-966c-90446e4519db-a7d30105-958f-48e5-a399-c1b4325b00de_thumbnail.png.jpg,1
459,./downloads\1oak\166.florida-oak-trees-1200x675.jpg,1
460,./downloads\1oak\167.oak-disease.jpg,1
461,./downloads\1oak\168.h287-14.jpg,1
462,./downloads\1oak\169.acorn-2555302_1280.jpg,1
463,./downloads\1oak\17.oak-tree.jpg,1
464,./downloads\1oak\170.plants-that-thrive-beneath-oak-trees-2.jpg,1
465,./downloads\1oak\171.symbolism-of-oak-tree.jpg,1
466,./downloads\1oak\172.willow-oak-tree-full-600x600.jpg,1
467,./downloads\1oak\173.oaktree.jpg,1
468,./downloads\1oak\174.nuttall-oak.jpg,1
469,./downloads\1oak\175.red-oak-tree.jpg,1
470,./downloads\1oak\176.savannah-georgia-usa-oak-tree-lined-road-at-historic-wormsloe-plantation_u-l-q105k6t0.jpg,1
471,./downloads\1oak\177.acorns.jpg,1
472,./downloads\1oak\178.oak-wilt.jpg,1
473,./downloads\1oak\179.os43xburovgz3nlq3q2wcghkey.jpg,1
474,./downloads\1oak\18.acorns.jpg,1
475,./downloads\1oak\180.post-oaks-fort-worth.jpg,1
476,./downloads\1oak\181.333-1080x675.jpg,1
477,./downloads\1oak\182.whiteoaktrunk.jpg,1
478,"./downloads\1oak\183.white-oak-preview,-d-,min.jpg",1
479,./downloads\1oak\184.realtree-planting-oaks-from-trees-you-hunt-two.jpg,1
480,./downloads\1oak\185.bios-urn-oak-tree.jpg,1
481,./downloads\1oak\186.80.jpg,1
482,./downloads\1oak\187.holly_oak_leaves_gress_photo_dsc_0466.jpg,1
483,./downloads\1oak\188.oak_tree.jpg,1
484,./downloads\1oak\189.7t09fnjxh0y7i.jpg,1
485,./downloads\1oak\19.oak.jpg,1
486,./downloads\1oak\190.hollyoaktree2.jpg,1
487,./downloads\1oak\191.monterrey_oak_huge_edited_2019_571x571.jpg,1
488,./downloads\1oak\192.pin_oak_2_bb_1024x1024.jpg,1
489,./downloads\1oak\193.white-oak.jpg,1
490,./downloads\1oak\194.496670175_5-56af62363df78cf772c3c612.jpg,1
491,./downloads\1oak\195.oak-tree-leaves-prevent-identify-wilt-disease.jpeg,1
492,./downloads\1oak\196.oak600.jpg,1
493,./downloads\1oak\197.oak_lacey150.jpg,1
494,./downloads\1oak\198.ecotourism-oaks-1800x900.jpeg,1
495,./downloads\1oak\199.fabricated-black-oak-tree-product-1.jpg,1
496,./downloads\1oak\2.shumard_oak_600x600_f28082d9-6726-4ad7-9de2-eb3aefc65ceb_grande.jpg,1
497,./downloads\1oak\20.oakk__35808.1597182587.jpg,1
498,./downloads\1oak\200.acc944b0c90bf2ba729eeef0088811e8.jpg,1
499,./downloads\1oak\201.gettyimages-607377042-58f9aec83df78ca15979c56c.jpg,1
500,./downloads\1oak\202.dangillyoungoak1.jpg,1
501,./downloads\1oak\203.b7xzexhnxffmxjbs5tud5yuram.jpg,1
502,./downloads\1oak\204.ashford-ct-great-oak-tree.jpg,1
503,./downloads\1oak\205.bluemontoaktree.jpg,1
504,./downloads\1oak\206.red-oak-northern-red-oak-quercus-rubra-champion-oak-quercus-borealis-picture-id661369458.jpg,1
505,./downloads\1oak\207.native-oaks-wisconsin-white-oak-ftimg.jpg,1
506,./downloads\1oak\208.1big-old-oak.jpg,1
507,./downloads\1oak\209.irish_oak-01_large.jpg,1
508,./downloads\1oak\21.af7ea412c2481cc9c92b1e9a9a5f072a2411e7c1.jpg,1
509,./downloads\1oak\210.35416728_soptimized.jpg,1
510,./downloads\1oak\211.8ee0084608a5fa994eff0e8601734ca243d4e64a.jpg,1
511,./downloads\1oak\212.oak-acorns-2.jpg,1
512,./downloads\1oak\213.635870029164621643-tlhbrd-04-26-2015-democrat-1-d003-2015-04-25-img-img-6685.jpeg-1-1-epajegl8-l600760759-img-img-6685.jpeg-1-1-epajegl8.jpg,1
513,./downloads\1oak\214.red-oak-1.jpg,1
514,./downloads\1oak\215.608cd95c1311d.image.jpg,1
515,./downloads\1oak\216.banner%20-%20red%20oak.jpg,1
516,./downloads\1oak\217.angel-oak-lead-600x480.jpg,1
517,./downloads\1oak\218.oak_woodlands.jpg,1
518,./downloads\1oak\219.7-12-18-oakwilttreateduntreated.jpg,1
519,./downloads\1oak\22.35dvqstfobc6vljlmc6bdlwhra.jpg,1
520,./downloads\1oak\220.scarlet__91995.1597182972.jpg.webp,1
521,./downloads\1oak\221.tree_relocation_1_s3hfh5.jpg,1
522,./downloads\1oak\222.55cfa023895d1.image_.jpg,1
523,./downloads\1oak\223.bur_oak_0.jpg,1
524,./downloads\1oak\224.oakpinocchio.jpg,1
525,./downloads\1oak\225.bushes-hd7080-64_1000.jpg,1
526,./downloads\1oak\226..jpg,1
527,./downloads\1oak\227.bigoak-alison.jpg,1
528,./downloads\1oak\228.slider-tree-1.jpg,1
529,./downloads\1oak\229.white-oak-4549369_1280.jpg,1
530,./downloads\1oak\23.91u7unoblkl.jpg,1
531,./downloads\1oak\230.oak+tree+and+limbs.jpg,1
532,./downloads\1oak\231.31278411603_bbf7f7ae83_o.jpg,1
533,./downloads\1oak\232.oak-tree-poisoning-.jpg,1
534,./downloads\1oak\233.que-kel-51.jpg,1
535,./downloads\1oak\234.ivri7lvuq7htxt67nnx7hvyzxu.jpg,1
536,./downloads\1oak\235.mature-live-oaks-quercus-virginiana-are-often-de-828x653.jpeg,1
537,./downloads\1oak\236.image.jpeg,1
538,./downloads\1oak\237.oak-tree.jpg,1
539,./downloads\1oak\238.red-oak-big-800.jpg,1
540,./downloads\1oak\239.old-english-oak-tree-autumn-260nw-1009864516.jpg,1
541,./downloads\1oak\24.oaktreesfive.jpg,1
542,./downloads\1oak\240.image.jpg,1
543,./downloads\1oak\241.northernredoaktree-400x400__35116__62789.1512124914.jpg.webp,1
544,./downloads\1oak\242.tree_1_crop.jpg,1
545,./downloads\1oak\243.mm1-oak-tree.jpg,1
546,./downloads\1oak\244.25d64c38-3669-4f37-aee7-1c6a1b599928_1920x1080.jpg,1
547,./downloads\1oak\245.5a981535514a49ed83acf258364a6bd1.jpg,1
548,./downloads\1oak\246.northern-red-oak-tree-jan272021-02-min.jpg,1
549,./downloads\1oak\247.the-rough-bark-of-oak-trees-such-as-chestnut-oak-left-serves-as-refuge-for-many-insect_q640.jpg,1
550,./downloads\1oak\248.102219_davisbayoucampground_breault_21.jpg,1
551,./downloads\1oak\249.973afce4-6381-474a-9c33-17de80547b7a_1920x1080.jpg,1
552,./downloads\1oak\25.is-oak-tree.jpg,1
553,./downloads\1oak\250.angel-oak-tree.jpg,1
554,./downloads\1oak\251.ar-191109882.jpg,1
555,./downloads\1oak\252.iphoto-3.jpg,1
556,./downloads\1oak\253.img_0856-768x1024.jpg,1
557,./downloads\1oak\254.img_9605.jpg,1
558,./downloads\1oak\255.oregon_white_oak_tree__47394.1615549871.jpg,1
559,./downloads\1oak\256.willow%20oak%2001_1500x1500_540x540.jpg,1
560,./downloads\1oak\257.old-senator-in-courtyard-of-villa-1565-5x3-web.jpg,1
561,"./downloads\1oak\258.white-oak,-d-,min.jpg",1
562,./downloads\1oak\259.oak-tree-quercus-960x480.jpg,1
563,./downloads\1oak\26.salem_oak_tree.2e16d0ba.fill-735x490.png,1
564,./downloads\1oak\260.holly-oak-holm-oak.jpg,1
565,./downloads\1oak\261.460707683.jpg,1
566,./downloads\1oak\262.1af9fa53-eb22-4621-94dd-f99025224cf1-2a0e060a-8206-4ccd-ad3d-1a780efe0021_thumbnail.png.jpg,1
567,./downloads\1oak\263.maxresdefault.jpg,1
568,./downloads\1oak\264.history-of-the-great-basking-ridge-oak-tree.jpg,1
569,./downloads\1oak\265.hypoxylon2-scaled.jpg,1
570,./downloads\1oak\266.ap-old-tree-jc-170425_16x9_384.jpg,1
571,./downloads\1oak\267.oak-tree-post-fb.jpg,1
572,./downloads\1oak\268.northern-red-oak-tree-593555603-58794b635f9b584db36a0e6c.jpg,1
573,./downloads\1oak\269.white-oak-logs.jpg,1
574,./downloads\1oak\27.91mcdcdqn-l._ac_sl1500_.jpg,1
575,./downloads\1oak\270.oak-acorns.jpg,1
576,./downloads\1oak\271.oak-tree.jpg,1
577,./downloads\1oak\272.sun-bursting-through-a-grand-old-oak-tree-t6x4nb.jpg,1
578,./downloads\1oak\273.img_7914.jpg,1
579,./downloads\1oak\274.mast-year-oak-trees-acorns.jpg,1
580,./downloads\1oak\275.1296919.jpg,1
581,./downloads\1oak\276.notmc_24737_c8fede64-14cb-4aa3-ae15-cacb23080a04.jpg,1
582,./downloads\1oak\277.whiteoaktree-joshua-mayer-637x320@2x.jpg,1
583,./downloads\1oak\278.tree-seedlings-southern-red-oak-seedlings-southern-red-oak-seedlings__25409.1600793310.jpg,1
584,./downloads\1oak\279.261807_original.jpg,1
585,./downloads\1oak\28.oak+tree.jpg,1
586,./downloads\1oak\280.oak-tree-facts.jpg,1
587,./downloads\1oak\281.2014-08-14134147.jpg,1
588,./downloads\1oak\282.sick-oak-tree-in-new-jesery.jpg,1
589,./downloads\1oak\283.realistic-old-large-oak-tree-in-vector-27762647.jpg,1
590,./downloads\1oak\284.document.jpg,1
591,./downloads\1oak\285.oak-tree-image-custom.jpg,1
592,./downloads\1oak\286.https%3a%2f%2fimages.saymedia-content.com%2f.image%2fmtc0mjeyndk1otqxmduymjg0%2ftypes-of-oak-trees-with-pictures-of-bark.png.jpg,1
593,./downloads\1oak\287.white-oak.jpg,1
594,./downloads\1oak\288.oak-nature-powerful-large-huge-quercus-tree-56012.jpg,1
595,./downloads\1oak\289.bur_oak.jpg,1
596,./downloads\1oak\29.types-of-oak-trees-in-florida.jpg,1
597,./downloads\1oak\290.angel-oak-tree-live-oak-johns-island-sc.jpg,1
598,./downloads\1oak\291.red-oaks-driveway-alamy-stock-photo_12018.jpg,1
599,./downloads\1oak\292.oaktrees1.jpg,1
600,./downloads\1oak\293.ancient-oak-tree.jpg,1
601,./downloads\1oak\294.image.jpg,1
602,./downloads\1oak\295.15658924827.jpg,1
603,./downloads\1oak\296.willow_oak_3_450x.jpg,1
604,./downloads\1oak\297.oak-decline-1-1080x586.jpg,1
605,./downloads\1oak\298.oaktree.jpg,1
606,./downloads\1oak\299.oak-tree-1024x682.jpg,1
607,./downloads\1oak\3.bur_oak_tree_1-new-1.jpg,1
608,./downloads\1oak\30.oak-tree-quercus.jpg,1
609,./downloads\1oak\300.burr-oak.jpg,1
610,./downloads\1oak\301.oaktree_adobestock_227480217.jpg,1
611,./downloads\1oak\302.edna%20szymoniak%20oak%20at%20the%20entrance%20to%20the%20lsu%20agcenter%20hammond%20research%20station%20%20photo%20by%20william%20guionjpg.jpg,1
612,./downloads\1oak\303.6078c2510e384.image.jpg,1
613,./downloads\1oak\304.black-oak.jpg,1
614,./downloads\1oak\305.oak-tree-shade-tree-800.jpg,1
615,./downloads\1oak\306.apple-oak-gall-philip-hawkins-e1398447219992.jpg,1
616,./downloads\1oak\307.sustainability-report-palos-bur-oak-savanna-laura-anchor.jpg,1
617,./downloads\1oak\308.heritage-oak-with-sledd-1-e1607016522228.jpg,1
618,./downloads\1oak\309.linden_oak_1.jpg,1
619,./downloads\1oak\31.oak-tree.jpg,1
620,./downloads\1oak\310.1333a9b1-f1d7-4149-b56b-37eea197567c-dtb_oak_tree_ormond_8.jpg,1
621,./downloads\1oak\311.the-sallier-oak.jpg,1
622,./downloads\1oak\312.1e4c9862-81a9-4afe-823c-bd0c254820fb.jpg,1
623,./downloads\1oak\313.large-blackjack-oak.jpg,1
624,./downloads\1oak\314.mr-tree-choose-fast-growing-oak-trees-to-dominate-your-yard.jpg,1
625,./downloads\1oak\315.1524532397-09346df168792980-1524532395-133902698d3bbe81-1524532393656-61-oak-tree-manor-ke.jpg,1
626,./downloads\1oak\316.english-oak.jpg,1
627,./downloads\1oak\317.emancipation+oak+hampton+road+kids+tree+climbing.jpg,1
628,./downloads\1oak\318.sawtooth-oak-tree.jpg,1
629,./downloads\1oak\319.12.28.20-tree-leaves.jpg,1
630,./downloads\1oak\32.acorn-3694485_1920.jpg,1
631,./downloads\1oak\320.17bcoak-articlelarge.jpg,1
632,./downloads\1oak\321.oak-tree.jpg,1
633,./downloads\1oak\322.webp.net-resizeimage-23-1-777x437.jpg,1
634,./downloads\1oak\323.oak-tree-in-wintertime-683x1024.jpeg,1
635,./downloads\1oak\324.live-oak-tree-young-450.jpg,1
636,./downloads\1oak\325.fv5zxjeg6bbgdex3sct6m2hsha.jpg,1
637,./downloads\1oak\326..jpg,1
638,./downloads\1oak\327.coast_live_oak.jpg,1
639,./downloads\1oak\328.sgdgaykmtzblbl3rjxknse5cn4.jpg,1
640,./downloads\1oak\329.oak-tree-picture-id479378704.jpg,1
641,./downloads\1oak\33.2139.jpg,1
642,./downloads\1oak\330.71jedims7cl._ac_.jpg,1
643,./downloads\1oak\331.monterey-oak-leaves-can-be-smooth-or-serrated.jpg,1
644,./downloads\1oak\332.ostvigweb141030blogoaktreetypes-500x250.jpg,1
645,./downloads\1oak\333.depositphotos_190265114-stock-illustration-set-autumn-trees-white-background.jpg,1
646,./downloads\1oak\334.wd20190917-oaktreemanor-08.jpg,1
647,./downloads\1oak\335.slide11.jpg,1
648,./downloads\1oak\336.small-oak-tree-resized-istock-1031281578.jpg,1
649,./downloads\1oak\337.shutterstock_1496590082-350x525.jpg,1
650,./downloads\1oak\338.dannebrog%20park%20%282%29.jpg,1
651,./downloads\1oak\339.15657170408.jpg,1
652,./downloads\1oak\34.%2fmethode%2ftimes%2fprod%2fweb%2fbin%2f0bc6eb3e-265c-11e9-8d35-0e32f390087a.jpg,1
653,./downloads\1oak\340.main-qimg-68d5c6b46b3f35242c784e92efe31254.jpg,1
654,./downloads\1oak\341.tree-farm-tree01-225x300.jpg,1
655,./downloads\1oak\342.path.jpg,1
656,./downloads\1oak\343.tree-lined-street-slide.jpg,1
657,./downloads\1oak\344.celticmeaningoaktree.jpg,1
658,./downloads\1oak\345.quercus-heritage-bailey.jpg,1
659,./downloads\1oak\346.img_0105.jpg,1
660,./downloads\1oak\347.10%20oct%20acorns%20in%20leaves_ladge.jpg,1
661,./downloads\1oak\348.english-oak-tree-in-field-of-buttercups-picture-id90590330.jpg,1
662,./downloads\1oak\349.015415352200.jpg.webp,1
663,./downloads\1oak\35.uk_old-english-oak-tree.jpg,1
664,./downloads\1oak\350.best-thing-great-oak-farm-1200x630-fb.jpg,1
665,./downloads\1oak\351.interesting-facts-about-the-oak-tree.jpg,1
666,./downloads\1oak\352.english-oak-single-leaf-wtml-1083384-laurie-campbell.jpg,1
667,./downloads\1oak\353.img_0040_0.jpg,1
668,./downloads\1oak\354.white_oak_thumbnail.jpg,1
669,./downloads\1oak\355.quercus_oglethorpens_gs1ddjhx62kb.jpg,1
670,./downloads\1oak\356..jpg,1
671,./downloads\1oak\357.1%20large%20empty%20oak%20apple%20galls%201%20-%20jb.jpg,1
672,./downloads\1oak\358.notmc_24737_c8fede64-14cb-4aa3-ae15-cacb23080a04.jpg,1
673,./downloads\1oak\359.58545c031657891e1ffd5c1b_2017-58-oak-tree-national-hole-1.jpg,1
674,./downloads\1oak\36.southern_live_oak_fgt_5_450x.jpg,1
675,./downloads\1oak\360._116940080_oaktree.jpg,1
676,./downloads\1oak\361.dimensions-guide-plants-deciduous-trees-red-oak-champion-oak-tree.jpg,1
677,./downloads\1oak\362.cork-oak-header.jpg,1
678,./downloads\1oak\363.oak-tree-impervious.jpg,1
679,./downloads\1oak\364.oak_trees_-_ap.jpg,1
680,./downloads\1oak\365.n7osbj-oak.jpg,1
681,./downloads\1oak\366.10-04-19-anza-scrub-oak-tree-dsphoto-1.jpg,1
682,./downloads\1oak\367.0000585_northern-red-oak.jpg,1
683,./downloads\1oak\368.southerliveoaktree1.jpg,1
684,./downloads\1oak\369.oak-tree-care-webready.jpg,1
685,./downloads\1oak\37.charter-oak-tree.jpg,1
686,./downloads\1oak\370.realtree-planting-oaks-from-trees-you-hunt-one.jpg,1
687,./downloads\1oak\371.historic+sites+hero+-+emancipation+oak.jpg,1
688,./downloads\1oak\372.oak-seedling.jpg,1
689,./downloads\1oak\373.redoaks__29373.1511407483.jpg,1
690,./downloads\1oak\374.tree-care-services-in-arlington-heights-il.jpg,1
691,./downloads\1oak\375.swamp+bur+oak+tree+2013.jpg,1
692,./downloads\1oak\376.california-scrub-oak.jpg,1
693,./downloads\1oak\377.original_friendship-oak0_fbda8d05-5056-a36a-06cad1c63b70e3ad.jpg,1
694,./downloads\1oak\378.quercus_velutina_002-58e6d6193df78c51625ed41c-5c60354146e0fb0001f24f86.jpg,1
695,./downloads\1oak\379.grand-oaks-nr.jpg,1
696,./downloads\1oak\38.00100dportrait_00100_burst20190416170706849_cover-640w.jpg,1
697,./downloads\1oak\380.nn-oak-mayzie.jpg,1
698,./downloads\1oak\381.angel-oak.jpg,1
699,./downloads\1oak\382.symbolism-and-meaning-of-the-oak-tree.jpg,1
700,./downloads\1oak\383.regal-prince-oak-tree-2.jpg,1
701,./downloads\1oak\384.white-oak-tree.jpg,1
702,./downloads\1oak\385.oak-tree-2-570x460.jpg,1
703,./downloads\1oak\386.71962_tmspecies.jpg,1
704,./downloads\1oak\387.scarlet-oak-tree.jpg,1
705,./downloads\1oak\388.how-often-to-prune-trees-and-oak-trees-davey-tree.jpg,1
706,./downloads\1oak\389.oak-with-red-leaves-425x425.jpg,1
707,./downloads\1oak\39.gs6etjlh4evy.jpg,1
708,./downloads\1oak\390.oak-tree-branch-0414.jpg,1
709,./downloads\1oak\391.00f90252-ba43-4d30-9ea0-d4d3ba86b381-large16x9_05072019potdangeloaktree.png,1
710,./downloads\1oak\392.w1siziisinvwbg9hzhmvcgxhy2vfaw1hz2vzlzlmotqyzdqwmdbhmwu3ymvhnv8xmjgwchgtvghlx0jpz19pywsuanbnil0swyjwiiwidgh1bwiilci1odb4ntgwiyjdlfsiccisimnvbnzlcnqilcitcxvhbgl0esa4msatyxv0by1vcmllbnqixv0.jpg,1
711,./downloads\1oak\393.red-oak-cbg-dark.jpg,1
712,./downloads\1oak\394.acorn-facts.jpg,1
713,./downloads\1oak\395.main-image.jpg,1
714,./downloads\1oak\396.sawtooth_oak_tree_5_1024x1024.jpg,1
715,./downloads\1oak\397.slide71.jpg,1
716,./downloads\1oak\4.oi3bawqsczdjtdx5kgqjpc2u6u.jpg,1
717,./downloads\1oak\40.oak_trees__05834.1604080735.jpg,1
718,./downloads\1oak\41.court-oak-2314686_1280.jpg,1
719,./downloads\1oak\42.81rwen2b2al.jpg,1
720,./downloads\1oak\43.oaktrees1.jpg,1
721,./downloads\1oak\44.red-oak-tree-seedlings__89122.1601648017.jpg,1
722,./downloads\1oak\45.maxresdefault.jpg,1
723,./downloads\1oak\46.0d18dcbbee9a6b99.jpg,1
724,./downloads\1oak\47.oak-tree.jpg,1
725,./downloads\1oak\48.15341278490_546eec5b14_k.jpg,1
726,./downloads\1oak\49.69.jpg,1
727,./downloads\1oak\5.keeler_oak_tree_-_distance_photo%2c_may_2013.jpg,1
728,./downloads\1oak\50.mighty-oak-tree.jpg,1
729,./downloads\1oak\51.photo-1611859328053-3cbc9f9399f4.jpg,1
730,./downloads\1oak\52.0001920_pin-oak_510.jpg,1
731,./downloads\1oak\53.angel-oak-tree-wallpaper.jpg,1
732,./downloads\1oak\54.sawtooth_oak_tree_1_450x.jpg,1
733,./downloads\1oak\55.bur-oak-hardwood_1.jpg,1
734,./downloads\1oak\56.english-oak-pedunculate-oak-quercus-robur-tree-alamy-bmrxjf-oliver-smart.jpg,1
735,./downloads\1oak\57.tree-seedlings-willow-oak-tree-seedlings-willow-oak-tree-seedlings__91231.1600798006.jpg,1
736,./downloads\1oak\58.manzers+oak+icon.jpg,1
737,./downloads\1oak\59.oak-decline.jpg,1
738,./downloads\1oak\6.oak-tree-full-425x425.jpg,1
739,./downloads\1oak\60.8.22.children.cc.growingmightyoaktrees.jpg,1
740,./downloads\1oak\61.e914c3308f24ecaf4a0e58c4f43934b15b05710aae4e1_1260x1260.jpg,1
741,./downloads\1oak\62.nuttall%20oak%20pic3_1500x1500.jpg,1
